prompt_id,word_count,descriptor_words,num_visual_attributes,prompt,filename,vqascore
17,20,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, close-up shot with sharp focus and soft lighting",wine_descriptive_16.png,3.55839729309082e-05
18,30,2,3,"A full-to-the-brim glass of deep red wine on a small wooden table, with rich color and subtle reflections, photorealistic style, soft natural lighting, shallow depth of field, background softly blurred",wine_descriptive_17.png,2.4437904357910156e-06
19,25,3,1,"A photorealistic close-up of a single elegant wine glass filled completely to the brim with deep red wine, on a simple table in soft lighting",wine_descriptive_18.png,0.022979557514190674
20,32,3,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a softly lit, photorealistic style, with rich crimson liquid and a clear, reflective glass against a dark, blurred background",wine_descriptive_19.png,1.6748905181884766e-05
21,23,3,3,"A full-to-the-brim glass of deep red wine on a small wooden table, in a softly lit cozy room, photorealistic, high detail, realistic lighting",wine_descriptive_20.png,1.2516975402832031e-06
22,26,4,1,"A single full-to-the-brim glass of red wine on a simple table, softly lit in a quiet, intimate setting, captured in a sharp, highly detailed photorealistic style",wine_descriptive_21.png,9.638071060180664e-05
23,32,4,2,"A full-to-the-brim glass of deep red wine on a small wooden table, captured in a sharp, softly lit photorealistic style, with rich reflections on the clear glass and a subtle blurred background",wine_descriptive_22.png,2.1755695343017578e-05
24,27,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy restaurant interior, highly detailed and sharply focused, photorealistic style",wine_descriptive_23.png,1.3172626495361328e-05
25,18,1,1,"A photorealistic close-up of a full-to-the-brim glass of red wine on a plain table, studio lighting, sharp focus",wine_descriptive_24.png,0.0015032291412353516
26,30,1,2,"A photorealistic close-up of a single, elegant wine glass filled completely to the brim with deep red wine, the smooth glass surface reflecting soft light against a dark, neutral background",wine_descriptive_25.png,0.0004309415817260742
27,49,1,3,"A photorealistic close-up of a single glass of red wine filled completely to the brim, deep ruby liquid touching the rim with a thin meniscus, on a small white table against a soft gray background, studio lighting highlighting reflections on the clear glass and the surface of the wine.",wine_descriptive_26.png,0.9626596570014954
28,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_27.png,0.006696045398712158
29,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, soft lighting, high detail",wine_descriptive_28.png,0.7772976160049438
30,29,2,3,"A full-to-the-brim glass of red wine on a small wooden table, vivid deep-red liquid touching the rim, clear thin-stemmed glass sparkling under soft warm light, photorealistic high-resolution close-up shot",wine_descriptive_29.png,0.6224494576454163
31,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table in soft lighting",wine_descriptive_30.png,0.9046468138694763
32,30,3,2,"Photorealistic close-up of a small, elegant glass of deep red wine filled completely to the brim, perfectly still on a simple wooden table, soft natural lighting, shallow depth of field",wine_descriptive_31.png,0.9947789907455444
33,23,3,3,"A full-to-the-brim glass of deep red wine on a small wooden table, in a softly lit cozy room, photorealistic, high detail, realistic lighting",wine_descriptive_32.png,4.607439041137695e-05
34,17,4,1,"A full-to-the-brim glass of red wine on a simple table, captured in a sharp, moody, photorealistic style",wine_descriptive_33.png,0.0015016794204711914
35,27,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp, softly lit photorealistic style, with rich crimson liquid and clear reflective glass",wine_descriptive_34.png,0.0009122490882873535
36,40,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with rich deep-red liquid, subtle amber highlights, and a clear reflective glass surface, softly lit in a cozy dim interior setting",wine_descriptive_35.png,4.6193599700927734e-05
37,11,1,1,"A full-to-the-brim glass of red wine on a plain table, photorealistic",wine_descriptive_36.png,0.01798725128173828
38,20,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with a soft blurred background",wine_descriptive_37.png,2.7835369110107422e-05
39,36,1,3,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, the deep crimson liquid touching the rim, with a shiny transparent glass surface and a soft warm background out of focus",wine_descriptive_38.png,0.6791772842407227
40,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_39.png,0.00015920400619506836
41,23,2,2,"A full-to-the-brim glass of deep red wine on a small table, photorealistic, with clear reflections on the smooth glass and a dark background",wine_descriptive_40.png,0.2689436674118042
42,25,2,3,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, vivid, with deep crimson liquid, clear reflective glass, and a dark brown tabletop",wine_descriptive_41.png,0.04742676019668579
43,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table in soft lighting",wine_descriptive_42.png,0.9975255131721497
44,19,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table, softly lit in a cozy room, photorealistic",wine_descriptive_43.png,6.556510925292969e-07
45,31,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a dimly lit cozy bar, with deep ruby liquid touching the rim, photorealistic style, high detail, soft warm lighting",wine_descriptive_44.png,0.09535074234008789
46,19,4,1,"A single full-to-the-brim glass of red wine on a simple table, softly lit in a quiet, elegant, photorealistic scene",wine_descriptive_45.png,1.710653305053711e-05
47,28,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp, photorealistic style, with rich, deep color and subtle reflections on the clear glass",wine_descriptive_46.png,0.022980570793151855
48,40,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with soft warm lighting reflecting off the smooth clear glass and rich crimson liquid, against a softly blurred neutral background",wine_descriptive_47.png,3.594160079956055e-05
49,20,1,1,"A photorealistic close-up of a full-to-the-brim glass of red wine on a plain table, studio lighting, shallow depth of field",wine_descriptive_48.png,0.0015017986297607422
50,20,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with a soft blurred background",wine_descriptive_49.png,6.377696990966797e-06
51,31,1,3,"A photorealistic close-up of a single, elegant wine glass filled completely to the brim with deep red wine, tiny droplets clinging to the perfectly clear glass, against a soft, neutral background.",wine_descriptive_50.png,0.005221009254455566
52,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_51.png,1.341104507446289e-05
53,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, sharp focus, natural lighting",wine_descriptive_52.png,8.165836334228516e-06
54,33,2,3,"A full-to-the-brim glass of red wine on a small wooden table, vivid, sharp, photorealistic, with deep ruby liquid, clear transparent glass, and a dark brown tabletop, softly lit against a neutral blurred background",wine_descriptive_53.png,5.84721565246582e-05
55,22,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft natural lighting",wine_descriptive_54.png,0.9933034777641296
56,32,3,2,"A full-to-the-brim glass of red wine on a small wooden table in a softly lit, cozy room, with rich, deep color and medium size emphasized, captured in a highly detailed, photorealistic style",wine_descriptive_55.png,1.329183578491211e-05
57,22,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a bright cozy kitchen, photorealistic, high detail, soft natural lighting",wine_descriptive_56.png,6.377696990966797e-06
58,20,4,1,"A single full-to-the-brim glass of red wine on a simple table, softly lit, highly detailed, photorealistic, with a neutral background",wine_descriptive_57.png,2.4437904357910156e-06
59,30,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp, softly lit, photorealistic style, with deep crimson liquid and clear reflective glass prominently in focus",wine_descriptive_58.png,5.84721565246582e-05
60,40,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with soft warm lighting and a blurred neutral background highlighting the rich color and smooth reflective surface of the glass",wine_descriptive_59.png,0.0002617835998535156
61,23,1,1,"A photorealistic close-up of a single full-to-the-brim glass of red wine on a plain table, studio lighting, high resolution, shallow depth of field",wine_descriptive_60.png,6.556510925292969e-07
62,23,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with a soft blurred background and natural lighting",wine_descriptive_61.png,4.947185516357422e-06
63,30,1,3,"A photorealistic close-up of a single, transparent crystal wine glass filled completely to the brim with deep red wine, against a soft neutral background, with subtle reflections and natural lighting.",wine_descriptive_62.png,0.7310526371002197
64,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_63.png,0.004070580005645752
65,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, soft lighting, high detail",wine_descriptive_64.png,3.594160079956055e-05
66,30,2,3,"A full-to-the-brim glass of red wine on a small wooden table, deep ruby liquid touching the rim, in a bright modern kitchen with soft natural light, photorealistic, high detail, 4k",wine_descriptive_65.png,0.22270238399505615
67,22,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table in soft natural light",wine_descriptive_66.png,0.14805001020431519
68,18,3,2,"A full-to-the-brim glass of red wine on a small wooden table, sharply focused and softly lit, photorealistic style",wine_descriptive_67.png,9.626150131225586e-05
69,21,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a softly lit cozy room, photorealistic, high-resolution, detailed lighting",wine_descriptive_68.png,1.3709068298339844e-06
70,16,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, highly detailed, photorealistic style",wine_descriptive_69.png,0.010987699031829834
71,28,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a highly detailed, softly lit, photorealistic style, with rich crimson liquid and clear reflective glass",wine_descriptive_70.png,0.00407177209854126
72,29,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with soft natural lighting and a blurred warm-toned background",wine_descriptive_71.png,2.1755695343017578e-05
73,14,1,1,"A full-to-the-brim glass of red wine on a plain table, photorealistic lighting and detail",wine_descriptive_72.png,0.18242913484573364
74,20,1,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, with deep crimson liquid and clear reflective glass",wine_descriptive_73.png,0.008577942848205566
75,33,1,3,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small wooden table, the deep crimson liquid reflecting soft warm light, with a clear glass stem and a dark blurred background",wine_descriptive_74.png,3.5703182220458984e-05
76,21,2,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple neutral background, studio lighting",wine_descriptive_75.png,0.9933022856712341
77,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, softly lit, photorealistic, high detail",wine_descriptive_76.png,9.638071060180664e-05
78,24,2,3,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, vivid, with deep ruby liquid, clear smooth glass, and warm ambient lighting",wine_descriptive_77.png,0.0019277334213256836
79,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft lighting",wine_descriptive_78.png,0.9933049082756042
80,35,3,2,"A full-to-the-brim glass of red wine on a small wooden table in a dimly lit, cozy bar, captured in a highly detailed, photorealistic style, with rich crimson liquid and clear reflective glass prominently in focus",wine_descriptive_79.png,0.001927495002746582
81,28,3,3,"A full-to-the-brim glass of red wine on a small wooden table, with rich deep-red liquid and clear reflective glass, in a softly lit cozy room, photorealistic photography style",wine_descriptive_80.png,1.055002212524414e-05
82,17,4,1,"A full-to-the-brim glass of red wine on a simple table, sharply detailed and softly lit, photorealistic style",wine_descriptive_81.png,0.0007101297378540039
83,32,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp, softly-lit photorealistic style, with rich crimson liquid and clear reflective glass in focus against a blurred background",wine_descriptive_82.png,5.066394805908203e-06
84,24,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy room, photorealistic, high detail, natural shadows",wine_descriptive_83.png,2.9206275939941406e-06
85,14,1,1,"A full-to-the-brim glass of red wine on a plain table, photorealistic lighting and detail",wine_descriptive_84.png,0.00669485330581665
86,26,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with a single soft shadow underneath and a simple gray background",wine_descriptive_85.png,4.607439041137695e-05
87,31,1,3,"A photorealistic close-up of a completely full-to-the-brim glass of red wine on a small white table, with deep ruby liquid, clear transparent glass, and subtle golden reflections from warm indoor lighting",wine_descriptive_86.png,0.017988622188568115
88,14,2,1,"A full-to-the-brim glass of red wine on a simple table, photorealistic lighting and detail",wine_descriptive_87.png,9.685754776000977e-05
89,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, high detail, natural lighting",wine_descriptive_88.png,3.55839729309082e-05
90,28,2,3,"A full-to-the-brim glass of red wine on a small wooden table, with deep crimson liquid touching the rim, in a bright modern kitchen, photorealistic, high-resolution, soft natural lighting",wine_descriptive_89.png,9.638071060180664e-05
91,23,3,1,"A photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table in soft natural light",wine_descriptive_90.png,0.22270089387893677
92,18,3,2,"A full-to-the-brim glass of red wine on a small wooden table, softly lit and sharply focused, photorealistic style",wine_descriptive_91.png,7.516145706176758e-05
93,26,3,3,"A full-to-the-brim glass of deep red wine on a small wooden table, with soft natural lighting and subtle reflections on the clear glass, photorealistic photography style",wine_descriptive_92.png,0.001170039176940918
94,18,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit in a quiet room, photorealistic style",wine_descriptive_93.png,0.0015016794204711914
95,27,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp photorealistic style, with soft dramatic lighting and a slightly blurred warm background",wine_descriptive_94.png,5.8591365814208984e-05
96,36,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with deep ruby liquid, subtle reflections on the clear glass, and soft warm lighting in the background",wine_descriptive_95.png,1.6868114471435547e-05
97,20,1,1,"A photorealistic close-up of a full-to-the-brim glass of red wine on a plain table, studio lighting, shallow depth of field",wine_descriptive_96.png,0.005221247673034668
98,26,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small table, with deep red liquid and a clear transparent glass, softly lit indoors.",wine_descriptive_97.png,0.0005548000335693359
99,20,1,3,"A full-to-the-brim glass of red wine on a small white table beside a large green plant, photorealistic lighting and reflections",wine_descriptive_98.png,0.010988891124725342
100,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_99.png,1.043081283569336e-05
101,27,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, vivid lighting, deep crimson liquid filling the glass completely, clear reflections on the smooth glass",wine_descriptive_100.png,0.04742753505706787
102,38,2,3,"A full-to-the-brim glass of red wine on a small wooden table, intensely detailed and sharply focused, with deep ruby liquid touching the rim, realistic reflections on the clear glass, and soft natural light illuminating the scene, photorealistic style",wine_descriptive_101.png,0.2227020263671875
103,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table, soft natural lighting",wine_descriptive_102.png,0.9975224137306213
104,29,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table, captured in a sharp, photorealistic style with soft natural lighting and subtle reflections on the clear glass",wine_descriptive_103.png,0.0009116530418395996
105,32,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a dimly lit cozy bar, with deep ruby liquid, clear reflective glass, and a dark rich background, photorealistic photography style",wine_descriptive_104.png,8.046627044677734e-06
106,24,4,1,"A full-to-the-brim glass of red wine on a simple table, captured in a sharp, detailed, photorealistic style, with soft natural lighting illuminating the scene",wine_descriptive_105.png,9.638071060180664e-05
107,29,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp, dramatic, softly lit, photorealistic style, with deep crimson liquid and a clear transparent glass",wine_descriptive_106.png,0.02297830581665039
108,32,4,3,"A photorealistic close-up of a perfectly still, crystal-clear wine glass filled completely to the brim with deep red wine, on a smooth reflective table under soft warm lighting, with subtle background blur.",wine_descriptive_107.png,7.492303848266602e-05
109,18,1,1,"A photorealistic close-up of a full-to-the-brim glass of red wine on a plain table, studio lighting, sharp focus",wine_descriptive_108.png,0.02931499481201172
110,30,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small wooden table, with deep red liquid touching the rim and soft natural lighting highlighting the clear glass",wine_descriptive_109.png,0.017986774444580078
111,34,1,3,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, the deep crimson liquid touching the rim, with clear reflections on the transparent glass and a soft warm background.",wine_descriptive_110.png,0.010987341403961182
112,17,2,1,"A full-to-the-brim glass of red wine on a simple wooden table, softly lit in a photorealistic style",wine_descriptive_111.png,7.528066635131836e-05
113,18,2,2,"A full-to-the-brim glass of red wine on a small wooden table, softly lit, photorealistic, high detail, rich color",wine_descriptive_112.png,3.594160079956055e-05
114,32,2,3,"A full-to-the-brim glass of red wine on a small wooden table, vivid deep-red liquid touching the rim, clear thin-stemmed glass sparkling under soft warm light, photorealistic, high detail, shallow depth of field",wine_descriptive_113.png,3.55839729309082e-05
115,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft lighting",wine_descriptive_114.png,0.5621723532676697
116,20,3,2,"A full-to-the-brim glass of red wine on a small wooden table, softly lit in a cozy room, photorealistic, high detail",wine_descriptive_115.png,8.046627044677734e-06
117,26,3,3,"A full-to-the-brim glass of deep red wine on a small wooden table, in a softly lit cozy room, photorealistic, high detail, rich color, medium-sized clear glass",wine_descriptive_116.png,8.940696716308594e-07
118,16,4,1,"A full-to-the-brim glass of red wine on a simple table, sharply focused, softly lit, photorealistic style",wine_descriptive_117.png,0.5621732473373413
119,24,4,2,"A full-to-the-brim glass of red wine on a small wooden table, sharply focused and highly detailed, in a softly lit modern kitchen, photorealistic style",wine_descriptive_118.png,6.377696990966797e-06
120,24,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy room, photorealistic, high detail, natural shadows",wine_descriptive_119.png,0.005220770835876465
121,22,1,1,"A photorealistic close-up of a full-to-the-brim glass of red wine on a plain table, studio lighting, high detail, shallow depth of field",wine_descriptive_120.png,0.000915229320526123
122,19,1,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic lighting, clear reflections on the smooth glass",wine_descriptive_121.png,0.0015016794204711914
123,30,1,3,"A photorealistic close-up of a single, perfectly full glass of red wine filled exactly to the brim, with deep ruby liquid, clear transparent glass, and a dark wooden table background",wine_descriptive_122.png,0.7772957682609558
124,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_123.png,2.1755695343017578e-05
125,28,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, with rich crimson liquid and a clear, reflective glass, softly lit in a dim restaurant setting",wine_descriptive_124.png,0.0004309415817260742
126,25,2,3,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, deep ruby liquid with a glossy surface, clear thin-stemmed glass, soft warm lighting",wine_descriptive_125.png,0.0007110834121704102
127,23,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, tiny reflections on the smooth glass, soft blurred background",wine_descriptive_126.png,0.7310553789138794
128,32,3,2,"A full-to-the-brim glass of red wine on a small wooden table in a dimly lit restaurant, captured in a highly detailed photorealistic style, with rich crimson liquid and a clear, reflective glass",wine_descriptive_127.png,0.00015872716903686523
129,33,3,3,"A full-to-the-brim glass of red wine on a small wooden table, intensely detailed and sharply focused, in a photorealistic style, with deep ruby liquid, clear transparent glass, and a warm golden background lighting",wine_descriptive_128.png,9.649991989135742e-05
130,18,4,1,"A single full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic, high detail, minimal background",wine_descriptive_129.png,0.00012356042861938477
131,32,4,2,"A full-to-the-brim glass of red wine on a small wooden table, sharply focused and subtly lit, photorealistic style, with rich crimson liquid and a clear, reflective glass against a softly blurred background",wine_descriptive_130.png,5.930662155151367e-05
132,28,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy restaurant interior, captured in a sharp, highly detailed photorealistic style",wine_descriptive_131.png,0.09535092115402222
133,20,1,1,"A photorealistic close-up of a single glass of red wine filled completely to the brim, against a simple neutral background",wine_descriptive_132.png,0.07585972547531128
134,35,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with the deep red liquid touching the rim and a soft warm light illuminating the clear glass and dark background",wine_descriptive_133.png,0.22270119190216064
135,37,1,3,"A photorealistic close-up of a single, elegant glass of red wine filled completely to the brim, with deep ruby liquid touching the rim, tiny reflections on the clear glass, and a soft, neutral background out of focus",wine_descriptive_134.png,0.6791735291481018
136,22,2,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft natural lighting",wine_descriptive_135.png,0.9046448469161987
137,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, soft lighting, high detail",wine_descriptive_136.png,1.043081283569336e-05
138,33,2,3,"A full-to-the-brim glass of red wine on a small wooden table, vivid, sharp, photorealistic, with deep crimson liquid, clear transparent glass, and a dark brown tabletop, softly lit in a dim restaurant setting",wine_descriptive_137.png,5.185604095458984e-06
139,23,3,1,"A photorealistic close-up of a single elegant wine glass filled completely to the brim with deep red wine, on a simple neutral background",wine_descriptive_138.png,0.14806264638900757
140,19,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table, softly lit in a cozy room, photorealistic",wine_descriptive_139.png,2.8014183044433594e-06
141,32,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a cozy dimly lit room, photorealistic, rich deep-red color, clear transparent glass, medium-sized wine glass, sharp focus, natural soft shadows",wine_descriptive_140.png,2.980232238769531e-07
142,18,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit in a quiet room, photorealistic style",wine_descriptive_141.png,0.22270357608795166
143,32,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a sharp, dramatic, photorealistic style, with rich crimson liquid and a clear, reflective glass against a softly blurred background",wine_descriptive_142.png,0.00015872716903686523
144,35,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with rich crimson liquid, clear sparkling glass, and warm soft lighting illuminating subtle reflections and shadows.",wine_descriptive_143.png,9.649991989135742e-05
145,14,1,1,A photorealistic close-up of a full-to-the-brim glass of red wine on a table indoors,wine_descriptive_144.png,0.3208238482475281
146,30,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small wooden table, with rich crimson liquid touching the rim and soft natural lighting highlighting the clear glass",wine_descriptive_145.png,0.7772858738899231
147,37,1,3,"A photorealistic close-up of a single, full-to-the-brim glass of red wine on a small white table, the deep crimson liquid touching the rim, with a clear glass stem and a soft golden sunset glow in the background",wine_descriptive_146.png,0.0015032291412353516
148,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_147.png,2.7954578399658203e-05
149,19,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, soft natural lighting, shallow depth of field",wine_descriptive_148.png,7.50422477722168e-05
150,28,2,3,"A full-to-the-brim glass of red wine on a small wooden table, vivid deep-red liquid with a glossy surface, clear transparent glass, medium-sized bowl, photorealistic lighting and sharp focus",wine_descriptive_149.png,2.7835369110107422e-05
151,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft lighting",wine_descriptive_150.png,0.970664918422699
152,18,3,2,"A full-to-the-brim glass of red wine on a small wooden table, softly lit and sharply focused, photorealistic style",wine_descriptive_151.png,4.947185516357422e-06
153,28,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a dimly lit cozy bar, photorealistic, deep ruby red liquid, clear smooth glass, medium-sized round bowl",wine_descriptive_152.png,2.205371856689453e-06
154,19,4,1,"A single full-to-the-brim glass of red wine on a simple table, softly lit in a quiet, elegant, photorealistic scene",wine_descriptive_153.png,3.55839729309082e-05
155,29,4,2,"A full-to-the-brim glass of deep red wine on a small wooden table, captured in a sharp, photorealistic style with soft natural lighting and subtle reflections on the clear glass",wine_descriptive_154.png,1.043081283569336e-05
156,24,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, in a softly lit cozy room, photorealistic, high detail, rich color tones",wine_descriptive_155.png,7.748603820800781e-07
157,14,1,1,A photorealistic close-up of a full-to-the-brim glass of red wine on a table indoors,wine_descriptive_156.png,0.22270160913467407
158,34,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small table, with deep red liquid touching the rim and a clear transparent glass catching soft light, shallow depth of field background.",wine_descriptive_157.png,0.7772947549819946
159,38,1,3,"A photorealistic close-up of a single, full-to-the-brim glass of red wine on a small white table, the deep crimson liquid touching the rim, with a clear glass stem and a soft golden sunset glow reflecting off the surface.",wine_descriptive_158.png,0.060088515281677246
160,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_159.png,0.3208245038986206
161,20,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, close-up shot with sharp focus and soft lighting",wine_descriptive_160.png,0.18243062496185303
162,32,2,3,"A full-to-the-brim glass of red wine on a small white marble table, the deep crimson liquid perfectly level with the rim, in a bright modern kitchen with soft natural lighting, photorealistic style",wine_descriptive_161.png,0.00033587217330932617
163,22,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table in soft natural light",wine_descriptive_162.png,0.9975268244743347
